,f_6,-8.738736935476035e-05,,f_6,-8.741162714704666e-05,,f_6,-8.743606217419275e-05,,f_6,-8.746016733011959e-05,,f_6,-8.748454673244367e-05,,f_6,-8.753342945643316e-05,,f_6,-8.75578048568884e-05,,f_6,-8.758204400323776e-05,,f_6,-8.760646759936021e-05,,f_6,-8.763080804323124e-05
,f_7,0.006529982705210545,,f_7,0.0065306306957396065,,f_7,0.006531278896306148,,f_7,0.0065319270844339805,,f_7,0.00653257585137757,,f_7,0.0065338725753627215,,f_7,0.006534521133628774,,f_7,0.00653517034977781,,f_7,0.006535819470345414,,f_7,0.006536468577977108
,f_8,0.06347771289809274,,f_8,0.06348231825263946,,f_8,0.06348691807581808,,f_8,0.06349149986393664,,f_8,0.06349606913053096,,f_8,0.06350517047256808,,f_8,0.06350970234589048,,f_8,0.06351422202274667,,f_8,0.06351872919264098,,f_8,0.06352322383841302
,f_9,-0.0005382184259004937,,f_9,-0.0005402671322760045,,f_9,-0.0005423313996494154,,f_9,-0.0005444117159360256,,f_9,-0.0005465082325442036,,f_9,-0.0005507501105274299,,f_9,-0.0005528958585505723,,f_9,-0.0005550586194998715,,f_9,-0.0005572383903262848,,f_9,-0.0005594353583484573
,k_14a,-0.324045906702948,,k_14a,-0.32297802307384477,,k_14a,-0.3219002537592003,,k_14a,-0.32082598513861343,,k_14a,-0.3197643990855731,,k_14a,-0.31754592090961853,,k_14a,-0.31643748731407756,,k_14a,-0.31534998561497496,,k_14a,-0.31424187915069407,,k_14a,-0.3131181024097177
,k_14b,0.000998972216157467,,k_14b,0.0009989854002866562,,k_14b,0.000998998621343913,,k_14b,0.0009990119002030548,,k_14b,0.0009990252080281045,,k_14b,0.000999051713098425,,k_14b,0.0009990647858786454,,k_14b,0.000999077801679876,,k_14b,0.0009990910549989524,,k_14b,0.0009991043003749252
,k_15,-2.8614282920101847e-05,,k_15,-2.8614386577166973e-05,,k_15,-2.861439646345768e-05,,k_15,-2.8614178843793322e-05,,k_15,-2.8614116338413276e-05,,k_15,-2.8614575877690187e-05,,k_15,-2.8614438402234712e-05,,k_15,-2.861455079238245e-05,,k_15,-2.8614405880553814e-05,,k_15,-2.8614391642736017e-05
,k_17,1.0917644554267099,,k_17,1.0903220352556324,,k_17,1.0888566492766263,,k_17,1.0873660421175744,,k_17,1.085901985982586,,k_17,1.082898426638252,,k_17,1.0813635143545592,,k_17,1.0798218467376164,,k_17,1.0782494621122276,,k_17,1.076671270588737
,k_18,-0.020532094815319882,,k_18,-0.02053216554573923,,k_18,-0.020532235907365286,,k_18,-0.020532306247151418,,k_18,-0.020532376315959635,,k_18,-0.020532515906307513,,k_18,-0.020532585510448516,,k_18,-0.020532654613818868,,k_18,-0.020532723786944738,,k_18,-0.020532779459469817
,k_2,-1.2071452165724896,,k_2,-1.2207338386236906,,k_2,-1.2346237314067519,,k_2,-1.2488259784683355,,k_2,-1.2633467407598264,,k_2,-1.2933210571429017,,k_2,-1.3088247029376403,,k_2,-1.324713245046821,,k_2,-1.3409573159814288,,k_2,-1.3575781101110092
,k_3,-1.2011721657452505,,k_3,-1.2095660191542148,,k_3,-1.2180755152286071,,k_3,-1.226703106587451,,k_3,-1.235451324790863,,k_3,-1.2533200487997305,,k_3,-1.262446022230866,,k_3,-1.2717034745708455,,k_3,-1.28109536719733,,k_3,-1.2906246954043665
,k_4,0.5574625357161636,,k_4,0.5580306513759946,,k_4,0.5585989200822126,,k_4,0.5591673270560208,,k_4,0.5597358575106395,,k_4,0.5608732497406964,,k_4,0.5614420469087167,,k_4,0.5620109125276931,,k_4,0.5625798241243471,,k_4,0.5631487647415451
,k_52,-1.867936867964188,,k_52,-1.8503773396072574,,k_52,-1.8321502399537004,,k_52,-1.813208328042498,,k_52,-1.7935523924668786,,k_52,-1.7522481686603109,,k_52,-1.7306087853559435,,k_52,-1.7083730455658326,,k_52,-1.6855109867271716,,k_52,-1.662038846210155
,k_6,-0.6574586191195777,,k_6,-0.659465225390561,,k_6,-0.6614833550918112,,k_6,-0.6635121818572579,,k_6,-0.6655518129450718,,k_6,-0.6696638983798728,,k_6,-0.6717365920576474,,k_6,-0.6738205556674333,,k_6,-0.6759148072765931,,k_6,-0.6780228845220047
,k_7,6.392150980451772e-05,,k_7,6.392155454489167e-05,,k_7,6.392154245699564e-05,,k_7,6.392152738502207e-05,,k_7,6.392134650401512e-05,,k_7,6.39216593947216e-05,,k_7,6.392141990625881e-05,,k_7,6.392160383630869e-05,,k_7,6.392161895592356e-05,,k_7,6.392149166964194e-05
,k_C,1.1369012127912503,,k_C,1.14621941409577,,k_C,1.1556834544403567,,k_C,1.1652867273349439,,k_C,1.1750234318724235,,k_C,1.1950029242534097,,k_C,1.2052165436799394,,k_C,1.2155656242074764,,k_C,1.2260925525843236,,k_C,1.2367829593120714
,k_CL,0.690350659701114,,k_CL,0.6928092489847966,,k_CL,0.6952777088536908,,k_CL,0.6977560478711395,,k_CL,0.70024427391619,,k_CL,0.705250436157223,,k_CL,0.7077683524343799,,k_CL,0.710296188427483,,k_CL,0.7128339547308568,,k_CL,0.7153824247060276
,k_M,-1.1235498762762253,,k_M,-1.1257046090986391,,k_M,-1.1278381901932484,,k_M,-1.1299808895819439,,k_M,-1.1321079760787618,,k_M,-1.1363077871538367,,k_M,-1.1384436087332184,,k_M,-1.1405478373973685,,k_M,-1.142635183128203,,k_M,-1.1447347793887424
,m,-2.309849319073806,,m,-2.30401204328641,,m,-2.2976847287242377,,m,-2.2908484764740593,,m,-2.283523689698125,,m,-2.267390288803881,,m,-2.2586063169272896,,m,-2.249393751102365,,m,-2.2397285993719085,,m,-2.229608827417911
,s,-2.219653947940797e-07,,s,-2.2367711796619113e-07,,s,-2.2545792217210443e-07,,s,-2.271099981531811e-07,,s,-2.2898570526393684e-07,,s,-2.3274169304984189e-07,,s,-2.3447270921432796e-07,,s,-2.3646899788834424e-07,,s,-2.384287687873177e-07,,s,-2.404419296984134e-07
,s_1,1.8877214776107458,,s_1,1.8879316913498798,,s_1,1.8881146048782673,,s_1,1.888274403200391,,s_1,1.8884056553407473,,s_1,1.8885839567055454,,s_1,1.8886293740269826,,s_1,1.8886337573518315,,s_1,1.8886215957879766,,s_1,1.8885693595002897
,s_10,0.19488141433929224,,s_10,0.195627783797173,,s_10,0.19638067379330115,,s_10,0.19714019479973657,,s_10,0.19790642701553773,,s_10,0.19945943702662844,,s_10,0.20024641670346802,,s_10,0.20104051826309413,,s_10,0.201841846535323,,s_10,0.20265051076580973
,s_12,-0.7118938937412375,,s_12,-0.7144049457154281,,s_12,-0.7169187300935052,,s_12,-0.7196448161445024,,s_12,-0.7222341965573021,,s_12,-0.727471197114816,,s_12,-0.7301290879445772,,s_12,-0.7328025023053854,,s_12,-0.7354904560359171,,s_12,-0.7382135304084475
,s_2,-4.225960953549348e-06,,s_2,-4.228809464736262e-06,,s_2,-4.2318393789632274e-06,,s_2,-4.234554364013718e-06,,s_2,-4.2371856967235445e-06,,s_2,-4.243910499496432e-06,,s_2,-4.246281606786729e-06,,s_2,-4.249208696660673e-06,,s_2,-4.251914167888767e-06,,s_2,-4.255015023758686e-06
,s_4,0.02064557120384694,,s_4,0.020658369811492133,,s_4,0.020671184948921843,,s_4,0.0206840168033473,,s_4,0.02069686505228025,,s_4,0.020722611304549936,,s_4,0.020735510006325394,,s_4,0.020748425074664553,,s_4,0.020761356893651543,,s_4,0.020774305492978155
,s_4b,0.058188461937112114,,s_4b,0.058716827573147334,,s_4b,0.05925485679830916,,s_4b,0.059802817516094516,,s_4b,0.06036098635827721,,s_4b,0.06150911039850695,,s_4b,0.06209967411911932,,s_4b,0.06270166447188791,,s_4b,0.0633154147514243,,s_4b,0.06394127314861257
,s_4b1,3.5635604314549254,,s_4b1,3.6264890187949383,,s_4b1,3.6903908834566423,,s_4b1,3.755175787124164,,s_4b1,3.8207704139301497,,s_4b1,3.9540880901556497,,s_4b1,4.021317962986958,,s_4b1,4.088881997895073,,s_4b1,4.156290189905375,,s_4b1,4.223371911720256
,s_4b2,0.9712386434438344,,s_4b2,0.9781039542768794,,s_4b2,0.9850486149236481,,s_4b2,0.9920783474730013,,s_4b2,0.9991893146783398,,s_4b2,1.0136633022886805,,s_4b2,1.0210279718963249,,s_4b2,1.0284674547601673,,s_4b2,1.0360093805934218,,s_4b2,1.043635522323668
,s_6,0.000202485862461559,,s_6,0.00020430547173086458,,s_6,0.00020615792653851515,,s_6,0.00020804447086024373,,s_6,0.00020996514047466342,,s_6,0.00021391660013329202,,s_6,0.00021594866064959017,,s_6,0.00021801931934103467,,s_6,0.0002201304102632507,,s_6,0.00022228261029077538
,s_7,0.05684328844994677,,s_7,0.056869769783633665,,s_7,0.056896278059825174,,s_7,0.05692281289822334,,s_7,0.056949374401529834,,s_7,0.05700257909976408,,s_7,0.05702922182803234,,s_7,0.057055891506964315,,s_7,0.057082588215739805,,s_7,0.05710931210530896
,s_8,-0.1559655560347678,,s_8,-0.156309110069963,,s_8,-0.15665396759439795,,s_8,-0.1570001339938691,,s_8,-0.1573476169750837,,s_8,-0.15804655386544922,,s_8,-0.15839802088445396,,s_8,-0.15875082892907322,,s_8,-0.15910498469909812,,s_8,-0.15946049405872256
,s_L,0.33240511824592484,,s_L,0.3345419444170793,,s_L,0.3367063420672806,,s_L,0.33889884729870634,,s_L,0.34112000965935957,,s_L,0.34565060041224244,,s_L,0.34796116846673825,,s_L,0.35030274927873095,,s_L,0.3526759643933046,,s_L,0.35508145593088675
,s_P1,-0.18608437917888224,,s_P1,-0.18657829893600802,,s_P1,-0.18707809979970513,,s_P1,-0.18757065121367777,,s_P1,-0.18806732683270141,,s_P1,-0.18906932733164114,,s_P1,-0.18957499957359103,,s_P1,-0.1900837524999245,,s_P1,-0.19059523700369768,,s_P1,-0.19111311360703417
,s_g,-0.9665359741168001,,s_g,-0.9694461665123477,,s_g,-0.9723554010805385,,s_g,-0.9752687881166396,,s_g,-0.9781851203090488,,s_g,-0.984026053364975,,s_g,-0.9869504963234266,,s_g,-0.9898773710974611,,s_g,-0.9928068205844558,,s_g,-0.9957382211541518
,sr_1b,-0.9985973796976445,,sr_1b,-1.001433098060027,,sr_1b,-1.0042629984749238,,sr_1b,-1.0071046782949966,,sr_1b,-1.009930746205734,,sr_1b,-1.0155698208169464,,sr_1b,-1.0183823961496723,,sr_1b,-1.0211883868550486,,sr_1b,-1.0239922903417533,,sr_1b,-1.0267889860724961
,sr_3b,-1.8773823069214648,,sr_3b,-1.872545789054694,,sr_3b,-1.867631198574402,,sr_3b,-1.8626022110307323,,sr_3b,-1.8574608963860864,,sr_3b,-1.8469215141483213,,sr_3b,-1.8415079789835833,,sr_3b,-1.8360483130449785,,sr_3b,-1.8305083933552704,,sr_3b,-1.8249015225651122
,sr_3b2,0.0073052173068559895,,sr_3b2,0.007306037174865335,,sr_3b2,0.007306857332616337,,sr_3b2,0.007307677763246575,,sr_3b2,0.007308498835919788,,sr_3b2,0.007310141515281829,,sr_3b2,0.0073109635030577155,,sr_3b2,0.007311785485515098,,sr_3b2,0.007312608044484133,,sr_3b2,0.007313430776070575
,sr_3bc,-2.1460635036288607,,sr_3bc,-2.1389078141018025,,sr_3bc,-2.131375130617993,,sr_3bc,-2.123441136482052,,sr_3bc,-2.1151235822802645,,sr_3bc,-2.09735097272841,,sr_3bc,-2.0879160504464718,,sr_3bc,-2.0781658771910982,,sr_3bc,-2.0680835856755238,,sr_3bc,-2.0576669567362615
,sr_4b,-0.06209289205326385,,sr_4b,-0.06212361309575474,,sr_4b,-0.06215436368975392,,sr_4b,-0.06218514393324565,,sr_4b,-0.062215954372991794,,sr_4b,-0.06227766549308465,,sr_4b,-0.062308566176852896,,sr_4b,-0.06233949677037522,,sr_4b,-0.062370457424501285,,sr_4b,-0.062401448544724354
,sr_C,-1.1743396998117244,,sr_C,-1.1761511070663992,,sr_C,-1.178055592925085,,sr_C,-1.1799430400631643,,sr_C,-1.1818556801449747,,sr_C,-1.1855779019763923,,sr_C,-1.186686067471321,,sr_C,-1.1886577534792788,,sr_C,-1.1905769927931291,,sr_C,-1.192422411912858
,sr_P1,0.08376158100036214,,sr_P1,0.08380229505351385,,sr_P1,0.0838429258959418,,sr_P1,0.08388101936570311,,sr_P1,0.08392408455724056,,sr_P1,0.08400597661386089,,sr_P1,0.08404695489732054,,sr_P1,0.08408915305229284,,sr_P1,0.08412901487644608,,sr_P1,0.08416714436770795
,sr_m,-2.0417201206548996,,sr_m,-2.0671783792075633,,sr_m,-2.0931740205020097,,sr_m,-2.119720184686546,,sr_m,-2.1468330153633706,,sr_m,-2.202826209681432,,sr_m,-2.2317419938677694,,sr_m,-2.2612953313253716,,sr_m,-2.291504507616927,,sr_m,-2.3223932976813098
,u_MA,0.6768537342856757,,u_MA,0.6780452726230589,,u_MA,0.6792418469517046,,u_MA,0.6804435030363675,,u_MA,0.6816502773239335,,u_MA,0.6840793530775592,,u_MA,0.6853016954633168,,u_MA,0.6865293147333071,,u_MA,0.6877622438182857,,u_MA,0.6890005204134761
