c_10,-0.19324940677283808,-0.20809148488801205,-0.22514703678942208
a_31,0.4089265055193653,0.4290650562019452,0.44832658395470054
a_23,0.013483705144664047,0.01379124866521327,0.014072761017600336
N_fraca,-0.0020358023482824053,-0.0020191143944483223,-0.0020131635242026107
f_8,-0.02468573478152069,-0.024794380711479616,-0.02489481761043761
sr_3bc,1.2983957377405728,1.4176130289587305,1.5519386550855667
k_14b,-0.0005089714331455116,-0.0004054535974746868,-0.0002989003690201173
sr_3b2,-0.0048747793121054666,-0.004978974702231887,-0.00504606361042298
a_2,6.474384605958689e-07,6.293289159242067e-07,6.03937551092795e-07
u_i,-1.3215650065446816,-1.3805952697116375,-1.4495662193465608
f_9,0.0002587588420257506,0.0002318716410185355,0.00020670943015597469
w_2,0.0015693351125112207,0.0016856584956040377,0.0018280243531066465
w_3,0.03160084868214729,0.035417258202285175,0.03988629954184158
k_15,9.873248297938515e-06,9.49363370485879e-06,9.13273129820212e-06
u_MA,-0.4577597586416744,-0.46530750708388385,-0.46873601910973645
u_Tcy,-0.0006603690480170379,-0.0006440390948602809,-0.0006248239070674637
N,1.2661761574727315,1.2179947973507304,1.1589848627651982
s_C,1.9385662461164628,1.027587759922503,0.711396330768019
k_2,1.1796211573422486,1.1040613403198436,1.0212251838809494
sr_P1,-1.7364295541982464,-0.8535151007978682,-0.5516474855088384
sr_1b,0.5451860640081589,0.5577155612854543,0.5697661418994494
a_3ac,0.0009633664607229827,0.0010442049271416217,0.001133677609550532
a_32,1.0413614450470743,1.1074960317969942,1.180177376865008
a_18,-0.14589738633445962,-0.1490204899484582,-0.1509616886139486
a_7,0.1486177476752064,0.14940170772827788,0.14918185128365088
a_1a,0.0007005487791093568,0.0007202712673975123,0.0007362439001048742
k_4,-0.31089316038268766,-0.30885362022517737,-0.30262955775661554
sr_3b,1.1757306137074448,1.2708845742982229,1.3785504156489232
s_g,0.8494655810318169,0.8986092660446175,0.9487411201717498
u_T80,-0.15896589148795048,-0.1623317876463065,-0.16536643807577364
k_7,-2.9968630203748285e-05,-3.0159165915458642e-05,-3.0120635371445147e-05
f_1,-0.024692585599553167,-0.02485509573580949,-0.024810975556593326
c,0.00036947844497201064,0.000359437473673457,0.00034604996177846776
u_T0,-0.362996806976453,-0.3722766438314873,-0.38115404891034965
a_20,-0.23436483853783802,-0.24033098385892204,-0.24811366458818587
a_5c,0.010158828967690325,0.010247083551721083,0.010323111714509947
s_4,-0.010218281754069762,-0.010336196401269706,-0.010404759974997315
c_5a,-0.12388921462038568,-0.1173397796692111,-0.10907307744208006
sr_C,2.2503764773641,1.2099310728488826,0.8474417869378221
u_MI,0.017740696830186673,0.019293034263955518,0.021206347730495765
u_T1,-1.6536036176338247,-1.740379878830407,-1.8405318294729494
u_i12,-0.449320926793653,-0.4633275287334495,-0.4779645183908078
B_2,0.014415282154424126,0.015451620210586395,0.016454452857050657
a_8,6.460684630984835e-07,6.407622865322284e-07,6.304017968663414e-07
s_7,-0.047276108221238546,-0.05011860801219475,-0.05316458914741199
u_T2,0.005242841852088166,0.005364429829303433,0.005440210125281757
f_7,-0.004121809997977657,-0.004136166619426625,-0.0041148138157437505
B,0.00403139499029648,0.003933846853959437,0.0038109422927986502
s_4b2,-0.5573694128247176,-0.5679450001619678,-0.5779033182320996
sr_m,1.573291381313022,1.5901925414126503,1.5701744105841664
c_52,-1.2081983509890384,-1.2960943284890496,-1.402991600180952
a_11,-0.024007912711658818,-0.024167320914945424,-0.0241262013154336
u_TNF,-3.3855949470608615,-3.521146358200202,-3.685857164845044
s_10,-0.22265704666869188,-0.2376506934207566,-0.2529571666466903
s_6,-0.00016018277857564827,-0.00015787592239624378,-0.00015265850220636483
u_iy,-1.3563859954431297,-1.3810892924433713,-1.4004352967065823
a_5b,0.24438370803959708,0.23258783138998518,0.21725103937162513
a_4a,0.0001978298483853681,0.00018925015946559345,0.00017791592141749404
c_c,0.0006293061213081202,0.0006161151047966171,0.0005999527130568303
k_18,0.007161350663803366,0.007360226410152073,0.007609883307570845
k_14a,0.2204191194012388,0.2491036401142969,0.2824885148801295
s_2,2.5198887898624313e-06,2.6257649574514984e-06,2.726524889654987e-06
a_17,-0.004271149008676048,-0.004374482460473479,-0.004445751693646698
u_Ty,-0.0003759199501641804,-0.00036385725276548116,-0.0003488320912581866
a_3a,0.005811373803818147,0.006265888778795682,0.006764449039496186
k_17,-0.773228663459451,-0.7781377032336747,-0.786854148798883
c_230,-0.09664266917664766,-0.1022476817481187,-0.10879373321749632
f_2,2.875396392922716e-05,2.883943035103773e-05,2.868985185518331e-05
c_5b,-0.2466398273601004,-0.2349054326482178,-0.21973400062969467
c_9,-1.1051269154434273,-1.0402453753228909,-0.9686036452199064
a_16,-0.0035475374830056575,-0.0036052805717285887,-0.003630905883286663
u_T8,-0.3370487752081261,-0.334408827635054,-0.3298994428117639
f_4,-0.0006118225475033254,-0.0005839653875533429,-0.0005513164093974282
u_i4,0.025953223043179468,0.02613633778195267,0.02610002907813489
s_L,-0.8792168602922834,-0.807166554151556,-0.7269379010468492
u_i10,0.1575505649214562,0.16117563084736256,0.16354172696873975
m,1.389929684432901,1.5139621783033284,1.6532944470531454
k_3,0.7897238467076552,0.7919490914726185,0.7880328266682575
c_23,-0.008264443071042172,-0.00855787484805128,-0.008861497129865432
c_T,0.0,0.0,0.0
c_T1,-0.09227605742556542,-0.10779132066430408,-0.12728948990735672
C_L,-17.43239044129104,-7.983425356792217,-4.842325182375933
c_4,-0.2026096054727686,-0.2271410851816189,-0.25631398216075285
k_C,-3.208595119601087,-2.130109175974586,-1.7174623617980176
k_CL,-0.8972712829567954,-0.8251173017600935,-0.7444495181319617
sr_4b,0.034841211223563845,0.03315660124208435,0.031048731000404006
s_12,0.42756590673458644,0.44277175205374536,0.4586942025386481
a_30,1.2998825030917989,1.4157111179907582,1.54992958046391
u_P1,1.9362934899269935,1.026492703036622,0.7107043799562676
N_fracc,-0.09138406567936366,-0.09403686395821866,-0.09741838829409516
u_Tc,-1.2320583610979299,-1.3278660515105765,-1.443451817507018
a_5a,0.12036677049830564,0.1139523289472095,0.10583243281202409
k_6,0.3809491031714757,0.3932109255150265,0.40601229349237133
d_7,-0.0033359434593491955,-0.0034417330198538835,-0.0035027349255170445
a_19,-0.3652524961824447,-0.4184303239319438,-0.4841837081033616
k_M,1.6493267965227676,1.1054322045600538,0.8980177919575514
c_8,-0.7535069296879437,-0.7555797072947175,-0.752029144535535
u_MR,785.6305396615568,219.65554752691315,105.09234440667085
s_4b,-0.035886320580618865,-0.03426043859053757,-0.03217339544888777
w_1,0.23699441497939797,0.2601337146821959,0.28725870774986256
a_3a2,-9.41658182473892e-05,-9.669867723751215e-05,-9.812612850247705e-05
a_33,0.3117656637134023,0.3320906328629051,0.3549507913272375
c_15,-6.814775570464452e-07,-6.624025213506719e-07,-6.356737443131748e-07
a_P1,-0.15979278779404313,-0.15759632181665092,-0.1523618767941702
s_8,0.12663043513531724,0.13007389692275778,0.13232418630552142
f_6,7.298004773342978e-05,7.262905745522825e-05,7.100911143875086e-05
s_1,-1.1243880837818374,-1.1363304950067707,-1.1430315318214674
a_12,-0.0007193181655050062,-0.000721471454858722,-0.000717636254419566
s_4b1,-2.8093845735243996,-2.9503688853192145,-3.124638952027081
s,8.744324211706824e-08,8.240942121531961e-08,7.67528274901143e-08
s_P1,0.0008247543904763979,0.0008433892989472636,0.000849886803143297
k_52,1.1813631411314833,1.3139880914107531,1.4625949404335608
